,Time (min),Date,Bioreactor 8 - CER,Bioreactor 8 - Off-gas CO2%,Bioreactor 8 - OUR,Bioreactor 8 - RQ,Bioreactor 8 - Volume
260,7800.0,2018-08-05,0.186403661365769,0.0273893117065565,,,185.673382821438
261,7830.0,2018-08-05,0.183796325329101,0.0269998765336676,,,185.656794979552
262,7860.0,2018-08-05,0.179068446933626,0.0263079615293094,,,185.64021925323001
263,7890.0,2018-08-05,0.17544992147234198,0.0257813278318763,,,185.62366841252603
264,7920.0,2018-08-05,0.171421993574607,0.0251871456809823,,,185.60713317627602
265,7950.0,2018-08-05,0.16788746367338,0.0246546928159287,,,185.590610355681
266,7980.0,2018-08-05,0.164374148309539,0.024143062285566005,,,185.574098705255
267,8010.0,2018-08-05,0.161650997371969,0.023751490290777,,,185.55760627743197
268,8040.0,2018-08-05,0.157534778960301,0.0231440364433627,,,185.54112960507703
269,8070.0,2018-08-05,0.154977728934455,0.0227687431714086,,,185.524668043431
270,8100.0,2018-08-05,0.14975870627037602,0.0220087394357232,,,185.508224980076
271,8130.0,2018-08-05,0.14628838501722197,0.0214938344109904,,,185.49180190899202
272,8160.0,2018-08-05,0.14244209319201198,0.0209301404790938,,,185.47539207411597
273,8190.0,2018-08-05,0.138738579128866,0.0203810571154254,,,185.45900136146
274,8220.0,2018-08-05,0.13353095830394698,0.0196177538716379,,,185.44262561299198
275,8250.0,2018-08-05,0.13087507343485302,0.0192285109875696,,,185.426270995532
276,8280.0,2018-08-05,0.12868327607695698,0.0189025372599104,,,185.40992445380002
277,8310.0,2018-08-05,0.12368380755227999,0.0181653686966902,,,185.39358941670503
278,8340.0,2018-08-05,0.122361812894626,0.0179793648157476,,,185.377272151085
279,8370.0,2018-08-05,0.118758866274011,0.0174443308336842,,,185.360964020087
280,8400.0,2018-08-05,0.11570261542218101,0.0169930772858806,,,185.344670949647
281,8430.0,2018-08-05,0.112894769273018,0.0165799352472994,,,185.328386251606
282,8460.0,2018-08-05,0.109385336979407,0.0160660298208896,,,185.312115417632
283,8490.0,2018-08-05,0.10806008111557198,0.0158774117368066,,,185.295862840993
284,8520.0,2018-08-05,0.10355727291377699,0.015210267504071999,,,185.279618516585
285,8550.0,2018-08-05,0.10205428913139,0.014993164114413999,,,185.26338866667498
286,8580.0,2018-08-05,0.10011982025784301,0.0147077305536254,,,185.24716906160901
287,8610.0,2018-08-05,0.0961155301835823,0.0141157514544163,,,185.230956070956
288,8640.0,2018-08-05,0.0952695856015151,0.0139931693199029,,,185.21475857296397
289,8670.0,2018-08-05,0.0933496127353974,0.0137133118830862,,,185.19856358423098
290,8700.0,2018-08-05,0.08891011856427901,0.0130613194449386,,,185.18238558900902
291,8730.0,2018-08-05,0.0885665765346299,0.0130068266582287,,,185.166216981091
292,8760.0,2018-08-05,0.0873288724100336,0.0128292791291264,,,185.150048247014
293,8790.0,2018-08-05,0.0840465215584849,0.0123493008261741,,,185.13389690324797
294,8820.0,2018-08-05,0.0818857577068437,0.0120272706643337,,,185.11775615552503
295,8850.0,2018-08-05,0.0816919155262224,0.0120000001043081,,,185.101616338857
296,8880.0,2018-08-05,0.0806249375773382,0.0118435096417921,,,185.08548186266202
297,8910.0,2018-08-05,0.0776308820354562,0.0114003869408336,,,185.069352598236
298,8940.0,2018-08-05,0.0750031422458396,0.0110136468870768,,,185.05323644147202
299,8970.0,2018-08-05,0.0749437963075103,0.0110068088304004,,,185.037122250662
300,9000.0,2018-08-05,0.0748770067012568,0.0109999999403954,,,185.021014873805
301,9030.0,2018-08-05,0.0746306120212291,0.0109631695963541,,,185.004909554916
302,9060.0,2018-08-05,0.0733143380521764,0.0107709335741862,,,184.988804401171
303,9090.0,2018-08-05,0.0712958549924826,0.0104776977416167,,,184.97271407341998
304,9120.0,2018-08-05,0.0684041174868534,0.0100476897842996,,,184.95663145690398
305,9150.0,2018-08-05,0.0681303102757715,0.0100136217231598,,,184.940557344161
306,9180.0,2018-08-05,0.0680852403211306,0.00999999977648258,,,184.924484884502
307,9210.0,2018-08-06,0.0680919301302994,0.00999999977648258,,,184.908400949473
308,9240.0,2018-08-06,0.0677071936614971,0.0099454589342093,,,184.892322500731
309,9270.0,2018-08-06,0.0665335059238887,0.009772282903767991,,,184.876249245964
310,9300.0,2018-08-06,0.0632167122501861,0.00928684243736479,,,184.86018243304298
311,9330.0,2018-08-06,0.0616098058414481,0.009047683231496871,,,184.844130068718
312,9360.0,2018-08-06,0.0613230967933919,0.00900680850257476,,,184.828077241026
313,9390.0,2018-08-06,0.0612774268904076,0.008999999612569809,,,184.812027765363
314,9420.0,2018-08-06,0.0612437176290738,0.00899318184002407,,,184.79597701977198
315,9450.0,2018-08-06,0.0611386154395758,0.008979546572710129,,,184.779924359201
316,9480.0,2018-08-06,0.0599352836296205,0.00880358896829221,,,184.763877290584
317,9510.0,2018-08-06,0.0560315702163459,0.00823129221765568,,,184.74784607755902
318,9540.0,2018-08-06,0.0554957849888815,0.008152256379748979,,,184.73181997839802
319,9570.0,2018-08-06,0.0547724674958012,0.0080456053394808,,,184.715801227166
320,9600.0,2018-08-06,0.0544632454131659,0.008000000379979609,,,184.699781842558
321,9630.0,2018-08-06,0.0544483903188097,0.008000000379979609,,,184.68376568376
322,9660.0,2018-08-06,0.054465095543991,0.008000000379979609,,,184.667748699584
323,9690.0,2018-08-06,0.0544572822651704,0.008000000379979609,,,184.65172941990602
